date_time,Unnamed: 0,ask,bid,ask_volume,bid_volume
2021-01-03 22:32:39.171,534,1.22361,1.22355,0.75,0.94
2021-01-03 22:32:39.223,535,1.22366,1.22355,0.75,0.94
2021-01-03 22:32:40.205,536,1.22366,1.22358,0.75,0.37
2021-01-03 22:32:41.730,537,1.22364,1.22355,0.75,0.75
2021-01-03 22:32:43.587,538,1.22357,1.22352,0.37,8.25
2021-01-03 22:32:43.638,539,1.22357,1.22345,0.37,0.94
2021-01-03 22:32:43.689,540,1.22357,1.22338,0.37,1.87
2021-01-03 22:32:43.790,541,1.22357,1.22337,0.37,1.12
2021-01-03 22:32:44.043,542,1.22357,1.22333,0.37,1.87
2021-01-03 22:32:44.326,543,1.22357,1.22336,0.37,0.37
2021-01-03 22:32:46.891,544,1.22356,1.22334,0.37,0.37
2021-01-03 22:32:49.914,545,1.22358,1.22334,0.37,1.12
2021-01-03 22:32:51.205,546,1.22359,1.22334,0.37,1.12
2021-01-03 22:32:56.814,547,1.22361,1.22357,0.37,0.34
2021-01-03 22:32:56.916,548,1.22364,1.2236,0.75,6.17
2021-01-03 22:32:57.017,549,1.22366,1.2236,0.75,6.17
2021-01-03 22:32:57.119,550,1.2237,1.2236,0.37,0.19
2021-01-03 22:32:57.170,551,1.22366,1.2236,0.75,0.19
2021-01-03 22:32:59.718,552,1.2237,1.2236,0.37,0.19
2021-01-03 22:32:59.769,553,1.22374,1.2236,0.37,0.19
2021-01-03 22:32:59.921,554,1.2237,1.2236,0.37,6.17
2021-01-03 22:33:00.276,555,1.2237,1.22364,0.37,5.98
2021-01-03 22:33:01.284,556,1.2237,1.2236,0.37,0.19
2021-01-03 22:33:03.243,557,1.2237,1.22364,1.12,5.98
2021-01-03 22:33:04.835,558,1.22374,1.2236,0.37,0.19
2021-01-03 22:33:04.886,559,1.22371,1.22361,3.75,0.19
2021-01-03 22:33:05.229,560,1.22371,1.2236,1.12,0.19
2021-01-03 22:33:06.965,561,1.22371,1.22364,1.12,5.98
2021-01-03 22:33:07.066,562,1.22372,1.22361,3.75,5.98
2021-01-03 22:33:07.416,563,1.22372,1.2236,4.12,6.17
2021-01-03 22:33:11.768,564,1.2237,1.2236,0.37,0.19
2021-01-03 22:33:15.696,565,1.22372,1.2236,3.75,0.19
2021-01-03 22:33:15.802,566,1.22371,1.22362,3.75,5.98
2021-01-03 22:33:15.853,567,1.2237,1.22361,0.37,5.98
2021-01-03 22:33:15.955,568,1.2237,1.2236,0.37,0.19
2021-01-03 22:33:45.804,569,1.22364,1.2236,0.37,0.19
2021-01-03 22:33:45.855,570,1.22368,1.2236,0.37,0.19
2021-01-03 22:33:49.159,571,1.22368,1.22363,0.37,5.98
2021-01-03 22:33:51.022,572,1.22368,1.2236,0.37,0.19
2021-01-03 22:33:54.020,573,1.22369,1.2236,0.37,0.19
2021-01-03 22:33:57.432,574,1.2237,1.2236,0.19,0.19
2021-01-03 22:33:57.534,575,1.22362,1.2236,7.35,0.19
2021-01-03 22:34:03.843,576,1.22366,1.2236,0.75,0.19
2021-01-03 22:34:13.586,577,1.22366,1.22361,0.75,5.98
2021-01-03 22:34:13.705,578,1.22366,1.2236,0.75,6.17
2021-01-03 22:34:15.491,579,1.22366,1.22364,0.75,5.98
2021-01-03 22:34:17.477,580,1.22366,1.2236,0.75,6.17
2021-01-03 22:34:50.530,581,1.22363,1.2236,0.37,0.19
2021-01-03 22:34:50.581,582,1.22366,1.2236,0.75,0.19
2021-01-03 22:34:50.682,583,1.2236,1.22357,0.75,0.34
2021-01-03 22:34:50.834,584,1.22368,1.2236,0.37,0.19
2021-01-03 22:34:52.585,585,1.22362,1.2236,5.77,0.19
2021-01-03 22:35:02.981,586,1.22361,1.2236,0.75,0.19
2021-01-03 22:35:03.919,587,1.22362,1.2236,5.77,0.19
2021-01-03 22:35:05.427,588,1.22361,1.2236,0.75,0.19
2021-01-03 22:35:05.643,589,1.22363,1.22361,5.77,0.19
2021-01-03 22:35:09.977,590,1.22361,1.2236,0.75,0.19
2021-01-03 22:35:10.598,591,1.22362,1.2236,5.77,0.19
2021-01-03 22:35:12.589,592,1.22369,1.22361,0.37,5.98
2021-01-03 22:35:12.839,593,1.22362,1.2236,5.62,0.19
2021-01-03 22:35:12.956,594,1.22361,1.22355,0.75,0.75
2021-01-03 22:35:13.132,595,1.22362,1.22355,5.92,0.75
2021-01-03 22:35:13.183,596,1.22357,1.22354,1.12,0.94
2021-01-03 22:35:13.284,597,1.22358,1.22355,5.92,7.5
2021-01-03 22:35:13.456,598,1.22358,1.22354,1.12,0.19
2021-01-03 22:35:13.506,599,1.22353,1.22348,0.37,0.75
2021-01-03 22:35:13.557,600,1.22356,1.22354,0.75,0.75
2021-01-03 22:35:13.659,601,1.22354,1.22344,0.37,0.19
2021-01-03 22:35:13.760,602,1.22354,1.2234,0.37,7.5
2021-01-03 22:35:14.891,603,1.22354,1.22338,0.37,7.5
2021-01-03 22:35:14.942,604,1.22361,1.22354,7.5,0.75
2021-01-03 22:35:15.043,605,1.22361,1.22359,7.5,0.37
2021-01-03 22:35:15.175,606,1.22363,1.22359,5.92,0.37
2021-01-03 22:35:15.622,607,1.22361,1.22359,0.75,0.37
2021-01-03 22:35:16.078,608,1.22361,1.22357,0.75,0.37
2021-01-03 22:35:20.807,609,1.2236,1.22357,0.75,0.75
2021-01-03 22:35:20.908,610,1.22364,1.2236,6.75,0.37
2021-01-03 22:35:23.371,611,1.22368,1.22359,0.8,0.37
2021-01-03 22:35:23.422,612,1.22364,1.22359,0.75,0.37
2021-01-03 22:35:25.941,613,1.22367,1.2236,0.79,0.37
2021-01-03 22:35:25.992,614,1.22364,1.2236,0.75,0.37
2021-01-03 22:35:27.156,615,1.22364,1.22358,0.75,0.37
2021-01-03 22:35:28.475,616,1.22365,1.22358,0.37,0.37
2021-01-03 22:35:28.526,617,1.22367,1.22358,0.79,0.37
2021-01-03 22:35:28.577,618,1.22364,1.22358,0.75,0.37
2021-01-03 22:35:28.702,619,1.22361,1.22358,0.75,0.37
2021-01-03 22:35:30.206,620,1.22361,1.22357,0.75,0.75
2021-01-03 22:35:31.037,621,1.22363,1.2236,0.75,0.37
2021-01-03 22:35:31.139,622,1.22364,1.2236,4.8,0.37
2021-01-03 22:35:33.602,623,1.22363,1.2236,0.75,0.37
2021-01-03 22:35:36.222,624,1.22364,1.22356,0.75,1.12
2021-01-03 22:35:41.680,625,1.22361,1.22356,0.75,1.12
2021-01-03 22:35:41.781,626,1.22361,1.22357,0.75,0.75
2021-01-03 22:35:59.312,627,1.22364,1.22357,0.37,1.12
2021-01-03 22:35:59.363,628,1.22366,1.22357,0.75,1.12
2021-01-03 22:36:01.877,629,1.22365,1.22356,0.75,1.12
2021-01-03 22:36:04.442,630,1.22366,1.22357,0.75,1.12
2021-01-03 22:36:07.006,631,1.22365,1.22356,0.75,1.12
2021-01-03 22:36:09.520,632,1.22365,1.22357,0.75,0.75
2021-01-03 22:36:09.622,633,1.22366,1.22358,0.75,0.75
2021-01-03 22:36:14.771,634,1.22365,1.22358,0.75,1.12
2021-01-03 22:36:14.873,635,1.22362,1.22357,0.75,1.12
2021-01-03 22:36:14.975,636,1.22361,1.22359,1.12,0.75
2021-01-03 22:36:15.026,637,1.2236,1.22357,0.75,0.75
2021-01-03 22:36:15.298,638,1.22362,1.22359,1.12,0.75
2021-01-03 22:36:15.349,639,1.22362,1.22359,1.12,0.75
2021-01-03 22:36:15.400,640,1.22361,1.22359,6.6,0.75
2021-01-03 22:36:17.221,641,1.22361,1.22357,6.6,0.75
2021-01-03 22:36:17.272,642,1.22364,1.22357,0.75,0.75
2021-01-03 22:36:17.323,643,1.22366,1.22355,0.75,8.44
2021-01-03 22:36:17.475,644,1.22367,1.22356,0.75,5.98
2021-01-03 22:36:17.786,645,1.22367,1.22354,0.75,0.94
2021-01-03 22:36:19.836,646,1.22369,1.22358,0.75,5.98
2021-01-03 22:36:20.383,647,1.22369,1.22355,0.75,0.75
2021-01-03 22:36:20.448,648,1.22366,1.22355,0.75,0.75
2021-01-03 22:36:21.738,649,1.22366,1.22357,0.75,0.37
2021-01-03 22:36:22.401,650,1.22366,1.22354,0.75,0.94
2021-01-03 22:36:22.503,651,1.22366,1.22358,0.75,5.98
2021-01-03 22:36:22.908,652,1.22367,1.22354,0.75,0.94
2021-01-03 22:36:24.955,653,1.22366,1.22354,0.75,0.94
2021-01-03 22:36:25.076,654,1.22366,1.22355,0.75,5.98
2021-01-03 22:36:25.178,655,1.22366,1.22354,0.75,6.92
2021-01-03 22:36:25.477,656,1.22366,1.22355,0.75,5.98
2021-01-03 22:36:25.592,657,1.22366,1.22354,0.75,6.92
2021-01-03 22:36:27.537,658,1.22364,1.22354,0.75,0.94
2021-01-03 22:36:27.798,659,1.22365,1.22354,0.37,6.92
2021-01-03 22:36:27.899,660,1.22366,1.22354,0.75,0.94
2021-01-03 22:36:30.101,661,1.22367,1.22354,0.75,0.94
2021-01-03 22:36:30.215,662,1.22367,1.22357,0.75,5.98
2021-01-03 22:36:30.332,663,1.22366,1.22357,0.75,5.98
2021-01-03 22:36:30.448,664,1.22367,1.22357,0.37,5.98
2021-01-03 22:36:30.549,665,1.22368,1.22358,0.75,5.98
2021-01-03 22:36:31.301,666,1.22368,1.22357,0.75,5.98
2021-01-03 22:36:31.707,667,1.22368,1.22354,0.75,0.94
2021-01-03 22:36:32.626,668,1.22369,1.22354,1.12,0.94
2021-01-03 22:36:42.287,669,1.22369,1.22355,0.75,0.75
2021-01-03 22:36:44.213,670,1.22369,1.22356,0.75,0.75
2021-01-03 22:36:44.469,671,1.22369,1.22355,0.75,0.75
2021-01-03 22:37:00.887,672,1.22372,1.22355,1.12,2.25
2021-01-03 22:37:00.989,673,1.22372,1.22358,1.12,5.98
2021-01-03 22:37:02.714,674,1.22372,1.22359,1.12,5.98
2021-01-03 22:37:03.448,675,1.22369,1.22356,0.75,5.98
2021-01-03 22:37:03.551,676,1.22369,1.22357,0.75,5.98
2021-01-03 22:37:03.929,677,1.22369,1.22356,0.75,5.98
2021-01-03 22:37:07.628,678,1.22369,1.22355,0.75,6.73
2021-01-03 22:37:07.940,679,1.22369,1.22356,0.75,5.98
2021-01-03 22:37:11.400,680,1.22369,1.22355,0.75,0.75
2021-01-03 22:37:18.637,681,1.22368,1.22355,0.75,0.75
2021-01-03 22:37:18.913,682,1.22368,1.22356,0.94,5.98
2021-01-03 22:37:19.134,683,1.22368,1.22357,0.94,5.98
2021-01-03 22:37:19.240,684,1.22367,1.22356,0.94,0.75
2021-01-03 22:37:21.348,685,1.22366,1.22355,0.75,0.75
2021-01-03 22:37:21.500,686,1.22368,1.22355,9.02,1.69
2021-01-03 22:37:21.723,687,1.22369,1.22355,0.19,1.69
2021-01-03 22:37:26.340,688,1.2237,1.22355,9.02,1.69
2021-01-03 22:37:26.468,689,1.22371,1.22355,9.77,1.69
2021-01-03 22:37:27.351,690,1.22369,1.22355,9.02,1.69
2021-01-03 22:37:28.117,691,1.2237,1.22355,9.02,1.69
2021-01-03 22:37:29.108,692,1.22368,1.22355,9.02,1.69
2021-01-03 22:37:31.299,693,1.22367,1.22355,9.02,1.69
2021-01-03 22:37:31.555,694,1.22368,1.22355,9.02,1.69
2021-01-03 22:37:31.698,695,1.22368,1.22356,9.2,1.69
2021-01-03 22:37:44.238,696,1.22359,1.22356,0.75,0.75
2021-01-03 22:37:44.288,697,1.22365,1.22359,0.19,0.75
2021-01-03 22:37:44.391,698,1.22368,1.22359,0.8,0.75
2021-01-03 22:37:44.442,699,1.2237,1.22359,0.19,0.75
2021-01-03 22:37:44.493,700,1.22367,1.22359,0.37,0.75
2021-01-03 22:37:44.595,701,1.22366,1.22359,0.37,0.75
2021-01-03 22:37:44.696,702,1.22368,1.22358,0.24,0.75
2021-01-03 22:37:45.223,703,1.22368,1.22357,0.24,0.75
2021-01-03 22:37:45.273,704,1.22366,1.22354,0.41,6.73
2021-01-03 22:37:45.465,705,1.22367,1.22354,0.19,0.75
2021-01-03 22:37:45.516,706,1.22374,1.22354,0.75,0.75
2021-01-03 22:37:45.618,707,1.22374,1.22361,0.75,0.75
2021-01-03 22:37:46.554,708,1.2237,1.22361,1.12,0.75
2021-01-03 22:37:46.951,709,1.2237,1.22358,1.12,1.5
2021-01-03 22:37:47.002,710,1.22373,1.22357,0.75,0.19
2021-01-03 22:37:47.305,711,1.22372,1.22357,9.02,0.19
2021-01-03 22:37:47.517,712,1.22373,1.22357,1.12,0.19
2021-01-03 22:37:49.546,713,1.22374,1.22358,0.37,0.75
2021-01-03 22:37:49.597,714,1.22374,1.2236,0.37,0.75
2021-01-03 22:37:51.784,715,1.22373,1.22363,0.75,0.37
2021-01-03 22:37:51.987,716,1.2237,1.22361,0.37,0.75
2021-01-03 22:37:52.089,717,1.22372,1.22358,0.56,0.75
2021-01-03 22:37:52.191,718,1.22372,1.22357,0.19,7.69
2021-01-03 22:37:54.681,719,1.22372,1.22361,0.37,0.75
2021-01-03 22:37:54.732,720,1.22373,1.22362,0.37,0.75
2021-01-03 22:37:54.958,721,1.22373,1.22361,1.12,0.75
2021-01-03 22:37:57.201,722,1.22373,1.22358,1.12,8.25
2021-01-03 22:37:57.478,723,1.22373,1.22357,1.31,0.19
2021-01-03 22:38:00.471,724,1.2237,1.22357,0.37,0.19
2021-01-03 22:38:07.356,725,1.22375,1.22371,0.37,0.37
2021-01-03 22:38:07.407,726,1.22375,1.22358,0.37,7.5
2021-01-03 22:38:07.458,727,1.22377,1.22358,0.19,7.5
2021-01-03 22:38:07.803,728,1.22376,1.22358,0.75,7.5
2021-01-03 22:38:08.133,729,1.22375,1.22358,0.75,8.44
2021-01-03 22:38:09.513,730,1.22374,1.22357,9.02,0.75
2021-01-03 22:38:11.230,731,1.22372,1.22357,9.02,7.69
2021-01-03 22:38:11.733,732,1.22373,1.22357,9.02,7.69
2021-01-03 22:38:12.107,733,1.22373,1.22358,0.75,7.69
2021-01-03 22:38:15.213,734,1.22376,1.22357,0.94,7.69
2021-01-03 22:38:15.315,735,1.22376,1.22358,1.31,5.98
2021-01-03 22:38:15.422,736,1.22376,1.22357,1.31,7.69
2021-01-03 22:38:17.757,737,1.22373,1.22357,0.75,0.19
2021-01-03 22:38:17.859,738,1.22373,1.22359,0.75,0.75
2021-01-03 22:38:18.216,739,1.22375,1.22359,0.75,0.75
2021-01-03 22:38:21.786,740,1.22375,1.22362,0.75,0.37
2021-01-03 22:38:21.888,741,1.22375,1.22363,0.75,5.98
2021-01-03 22:38:21.940,742,1.22375,1.22359,0.75,0.75
2021-01-03 22:38:22.310,743,1.22372,1.22359,0.37,0.75
2021-01-03 22:38:22.412,744,1.2238,1.22361,1.5,7.5
2021-01-03 22:38:22.582,745,1.22374,1.22359,0.75,0.75
2021-01-03 22:38:22.868,746,1.22374,1.22358,0.75,8.25
2021-01-03 22:38:22.971,747,1.22378,1.22358,0.75,8.25
2021-01-03 22:38:23.458,748,1.22376,1.22358,0.75,0.75
2021-01-03 22:38:25.427,749,1.22376,1.2236,0.75,0.75
2021-01-03 22:38:25.528,750,1.22376,1.22359,0.75,0.75
2021-01-03 22:38:25.630,751,1.22375,1.22359,0.75,0.75
2021-01-03 22:38:27.477,752,1.22374,1.22361,0.75,7.5
2021-01-03 22:38:28.042,753,1.22378,1.22359,1.5,7.5
2021-01-03 22:38:28.320,754,1.22378,1.22358,1.5,8.25
2021-01-03 22:38:28.574,755,1.22374,1.22358,0.75,8.25
2021-01-03 22:38:30.598,756,1.22374,1.22359,0.75,0.75
2021-01-03 22:38:37.366,757,1.22377,1.22359,0.75,8.25
2021-01-03 22:38:37.469,758,1.22378,1.22359,0.75,8.25
2021-01-03 22:38:37.725,759,1.22377,1.22359,0.75,8.25
2021-01-03 22:38:44.388,760,1.22377,1.22358,0.75,8.25
2021-01-03 22:38:44.439,761,1.22374,1.22358,0.75,7.5
2021-01-03 22:38:44.642,762,1.22374,1.22351,0.75,0.37
2021-01-03 22:38:48.552,763,1.22368,1.22351,9.02,0.37
2021-01-03 22:38:48.653,764,1.22374,1.22351,0.94,0.37
2021-01-03 22:38:51.758,765,1.22374,1.22354,0.94,0.37
2021-01-03 22:38:52.375,766,1.2237,1.22354,0.37,0.37
2021-01-03 22:38:59.177,767,1.22374,1.22354,1.31,0.37
2021-01-03 22:39:09.163,768,1.22374,1.22351,0.19,0.37
2021-01-03 22:39:09.315,769,1.22374,1.22348,0.19,0.37
2021-01-03 22:39:09.365,770,1.22372,1.22348,0.19,0.37
2021-01-03 22:39:10.150,771,1.22372,1.22346,0.19,2.81
2021-01-03 22:39:11.968,772,1.22371,1.22351,0.19,0.37
2021-01-03 22:39:21.687,773,1.22372,1.22351,0.19,0.37
2021-01-03 22:39:21.788,774,1.22372,1.22354,0.19,0.37
2021-01-03 22:39:39.547,775,1.2237,1.22345,0.37,4.12
2021-01-03 22:39:39.821,776,1.22367,1.22346,0.37,0.37
2021-01-03 22:39:39.923,777,1.22362,1.22344,0.19,0.37
2021-01-03 22:39:48.521,778,1.22372,1.22354,7.5,0.75
2021-01-03 22:39:48.751,779,1.22374,1.22355,0.37,0.75
2021-01-03 22:39:49.133,780,1.22375,1.22353,0.37,0.75
2021-01-03 22:39:51.784,781,1.22375,1.22359,0.37,0.37
2021-01-03 22:39:56.366,782,1.22375,1.22354,0.37,0.94
2021-01-03 22:40:10.845,783,1.22375,1.22353,0.37,1.5
2021-01-03 22:40:18.376,784,1.22375,1.22354,0.37,0.75
2021-01-03 22:40:20.345,785,1.22373,1.22354,0.19,0.75
2021-01-03 22:40:21.395,786,1.22377,1.22355,0.37,0.37
2021-01-03 22:40:21.496,787,1.22376,1.22357,0.37,0.75
2021-01-03 22:40:21.748,788,1.22379,1.22359,1.12,0.37
2021-01-03 22:40:21.803,789,1.22378,1.22354,0.37,1.69
2021-01-03 22:40:35.083,790,1.22366,1.22355,0.75,0.94
2021-01-03 22:40:35.185,791,1.22366,1.22354,0.75,0.94
2021-01-03 22:40:44.918,792,1.22362,1.22354,0.75,0.94
2021-01-03 22:40:46.232,793,1.22362,1.22353,0.75,0.75
2021-01-03 22:40:49.871,794,1.22362,1.22354,0.75,0.94
2021-01-03 22:41:04.518,795,1.22362,1.22353,0.75,1.12
2021-01-03 22:41:05.707,796,1.22361,1.22355,0.75,0.94
2021-01-03 22:41:14.392,797,1.22362,1.22353,0.75,0.75
2021-01-03 22:41:16.795,798,1.22362,1.22354,0.75,0.94
2021-01-03 22:41:22.217,799,1.22362,1.22355,0.75,7.5
2021-01-03 22:41:22.424,800,1.22362,1.22354,0.75,0.94
2021-01-03 22:41:35.113,801,1.22362,1.22353,0.75,0.75
2021-01-03 22:41:44.579,802,1.22362,1.22354,0.75,0.94
2021-01-03 22:41:53.840,803,1.22362,1.22355,0.75,7.5
2021-01-03 22:41:55.042,804,1.22362,1.22354,0.75,0.94
2021-01-03 22:42:17.492,805,1.22362,1.22353,0.75,1.87
2021-01-03 22:42:24.918,806,1.22363,1.22353,0.37,1.87
2021-01-03 22:42:25.126,807,1.22364,1.22353,0.75,1.87
2021-01-03 22:42:25.918,808,1.22361,1.22354,0.75,1.87
2021-01-03 22:42:26.917,809,1.22363,1.22353,0.37,1.87
2021-01-03 22:42:27.270,810,1.22364,1.22353,0.75,1.87
2021-01-03 22:42:28.918,811,1.22362,1.22353,0.75,1.87
2021-01-03 22:42:30.954,812,1.22364,1.22353,0.75,1.87
2021-01-03 22:42:32.935,813,1.22362,1.22353,0.75,1.87
2021-01-03 22:42:36.917,814,1.22363,1.22353,0.37,1.87
2021-01-03 22:42:37.174,815,1.22364,1.22353,0.75,1.87
2021-01-03 22:42:40.917,816,1.22365,1.22353,0.37,1.87
2021-01-03 22:42:41.135,817,1.22366,1.22353,0.75,1.87
2021-01-03 22:42:45.070,818,1.22366,1.22354,0.75,0.94
2021-01-03 22:43:23.477,819,1.22365,1.22354,3.75,9.19
2021-01-03 22:43:23.828,820,1.22366,1.22354,0.75,9.19
2021-01-03 22:43:29.850,821,1.22363,1.22352,0.19,7.5
2021-01-03 22:43:29.901,822,1.22374,1.22367,1.12,0.75
2021-01-03 22:43:30.003,823,1.22365,1.22363,0.75,0.19
2021-01-03 22:43:30.054,824,1.22362,1.22352,0.19,7.5
2021-01-03 22:43:30.105,825,1.22362,1.22343,0.19,1.12
2021-01-03 22:43:30.789,826,1.22362,1.22345,0.19,3.75
2021-01-03 22:43:46.862,827,1.2237,1.22362,1.31,0.75
2021-01-03 22:43:46.914,828,1.22373,1.22361,7.5,1.12
2021-01-03 22:43:47.068,829,1.22375,1.22361,0.19,1.12
2021-01-03 22:43:58.151,830,1.22374,1.22359,0.19,1.69
2021-01-03 22:44:20.581,831,1.22368,1.22357,0.75,1.5
2021-01-03 22:44:20.632,832,1.22367,1.22352,0.37,5.98
2021-01-03 22:44:20.683,833,1.22367,1.2235,0.37,3.75
2021-01-03 22:44:20.733,834,1.22361,1.2235,0.75,3.75
2021-01-03 22:44:20.784,835,1.22361,1.22348,0.75,7.5
2021-01-03 22:44:20.886,836,1.22361,1.22345,0.75,3.75
2021-01-03 22:44:26.847,837,1.22353,1.22345,0.75,3.75
2021-01-03 22:44:48.770,838,1.22353,1.22339,0.75,1.5
2021-01-03 22:45:00.567,839,1.22353,1.2234,0.75,0.75
2021-01-03 22:45:05.812,840,1.22353,1.22339,0.75,0.75
2021-01-03 22:45:08.223,841,1.22353,1.22337,0.75,3.75
2021-01-03 22:45:10.915,842,1.22356,1.2234,0.19,3.75
2021-01-03 22:45:20.939,843,1.22356,1.22336,0.19,0.77
2021-01-03 22:45:21.091,844,1.22356,1.22339,0.19,1.12
2021-01-03 22:45:29.443,845,1.22364,1.22348,0.75,0.75
2021-01-03 22:45:31.284,846,1.22362,1.22344,0.75,1.12
2021-01-03 22:45:33.873,847,1.22362,1.22343,1.5,0.37
2021-01-03 22:45:44.263,848,1.22361,1.22343,0.75,0.37
2021-01-03 22:45:48.852,849,1.22362,1.22343,1.5,0.37
2021-01-03 22:47:20.191,850,1.22359,1.22343,0.75,0.37
2021-01-03 22:47:50.299,851,1.22362,1.22343,1.5,1.12
2021-01-03 22:47:50.400,852,1.22361,1.22343,0.75,1.12
2021-01-03 22:48:50.427,853,1.22362,1.22343,0.75,0.37
2021-01-03 22:50:43.505,854,1.22362,1.22342,1.5,0.37
2021-01-03 22:51:30.476,855,1.22362,1.22341,1.5,1.12
2021-01-03 22:52:00.894,856,1.22361,1.22341,0.75,1.12
2021-01-03 22:52:19.282,857,1.22361,1.22343,0.75,1.12
2021-01-03 22:53:00.826,858,1.22361,1.22341,0.75,1.12
2021-01-03 22:53:02.888,859,1.22361,1.22343,0.75,1.12
2021-01-03 22:53:05.463,860,1.22363,1.22343,0.75,1.12
2021-01-03 22:53:15.521,861,1.22352,1.22337,0.75,8.25
2021-01-03 22:53:15.674,862,1.22354,1.22337,0.94,7.52
2021-01-03 22:53:15.775,863,1.22352,1.22333,0.75,0.4
2021-01-03 22:55:07.173,864,1.22353,1.22332,1.31,2.84
2021-01-03 22:55:19.748,865,1.22353,1.2234,0.75,0.37
2021-01-03 22:55:19.849,866,1.22353,1.22343,0.75,0.37
2021-01-03 22:55:20.052,867,1.22353,1.22344,0.75,1.12
2021-01-03 22:55:20.339,868,1.22353,1.22338,0.75,0.37
2021-01-03 22:55:35.132,869,1.22358,1.22343,1.31,0.37
2021-01-03 22:55:35.284,870,1.22358,1.22344,0.94,1.12
2021-01-03 22:55:35.335,871,1.22358,1.22341,0.94,1.12
2021-01-03 22:55:36.859,872,1.22358,1.22344,0.75,0.75
2021-01-03 22:55:36.961,873,1.22358,1.22345,0.75,0.37
2021-01-03 22:55:37.077,874,1.22358,1.22347,0.75,0.37
2021-01-03 22:55:37.178,875,1.22358,1.22341,0.75,1.12
2021-01-03 22:55:41.157,876,1.22358,1.2234,0.94,0.37
2021-01-03 22:56:13.326,877,1.22358,1.22339,0.94,1.12
2021-01-03 22:56:13.377,878,1.22357,1.22342,0.94,1.12
2021-01-03 22:56:13.843,879,1.22358,1.22338,1.31,0.37
2021-01-03 22:56:13.944,880,1.22356,1.22338,0.37,0.37
2021-01-03 22:56:14.147,881,1.22353,1.22337,0.75,0.75
2021-01-03 22:56:14.351,882,1.22353,1.22336,0.75,1.69
2021-01-03 22:56:14.651,883,1.22353,1.22337,0.75,0.75
2021-01-03 22:56:14.754,884,1.22348,1.22339,0.75,0.75
2021-01-03 22:56:14.855,885,1.22349,1.22337,0.75,0.75
2021-01-03 22:56:14.958,886,1.22348,1.22335,0.75,0.75
2021-01-03 22:56:17.596,887,1.22348,1.22328,0.75,0.37
2021-01-03 22:56:36.690,888,1.22349,1.22332,0.75,0.37
2021-01-03 22:56:37.024,889,1.22349,1.22326,0.75,0.42
2021-01-03 22:56:37.075,890,1.22349,1.22326,0.75,0.37
2021-01-03 22:56:46.029,891,1.22346,1.22328,0.75,1.12
2021-01-03 22:56:46.130,892,1.22345,1.22333,0.75,0.37
2021-01-03 22:56:46.355,893,1.22346,1.22329,0.75,0.37
2021-01-03 22:56:48.591,894,1.22343,1.2233,0.75,0.37
2021-01-03 22:56:48.924,895,1.22344,1.22328,0.75,0.75
2021-01-03 22:56:48.975,896,1.22344,1.22326,0.75,1.87
2021-01-03 22:57:01.810,897,1.22344,1.22327,0.75,0.75
2021-01-03 22:57:04.626,898,1.22344,1.22332,0.75,0.75
2021-01-03 22:57:15.456,899,1.22349,1.22332,0.75,1.12
2021-01-03 22:57:15.557,900,1.22348,1.22334,0.75,0.37
2021-01-03 22:57:15.659,901,1.22349,1.22334,0.75,0.75
2021-01-03 22:57:15.860,902,1.22349,1.2233,0.75,0.75
2021-01-03 22:57:42.469,903,1.22349,1.22331,0.75,0.75
2021-01-03 22:57:44.973,904,1.22349,1.22329,0.75,1.12
2021-01-03 22:57:49.594,905,1.22348,1.22329,0.75,0.37
2021-01-03 22:57:59.421,906,1.22349,1.22329,0.75,0.37
2021-01-03 22:58:00.188,907,1.22349,1.22332,0.75,0.75
2021-01-03 22:58:00.289,908,1.22349,1.22335,0.75,0.37
2021-01-03 22:58:00.492,909,1.22349,1.22334,0.75,0.75
2021-01-03 22:58:00.543,910,1.22349,1.22329,0.75,0.37
2021-01-03 22:58:24.649,911,1.22349,1.22328,0.75,1.16
2021-01-03 22:58:44.843,912,1.22349,1.22334,1.12,0.37
2021-01-03 22:58:45.127,913,1.22349,1.22328,1.12,1.16
2021-01-03 22:59:40.122,914,1.22349,1.22329,0.75,0.37
2021-01-03 22:59:47.383,915,1.22334,1.22329,2.25,0.37
2021-01-03 22:59:47.485,916,1.22335,1.22325,0.75,0.24
2021-01-03 22:59:47.536,917,1.22337,1.22326,7.5,1.12
2021-01-03 22:59:47.638,918,1.22349,1.22326,0.37,1.12
2021-01-03 22:59:47.760,919,1.22351,1.22326,1.12,1.12
2021-01-03 22:59:48.429,920,1.22352,1.22326,0.75,1.12
2021-01-03 22:59:50.746,921,1.22352,1.22332,0.75,0.37
2021-01-03 22:59:51.070,922,1.22352,1.22328,0.75,1.5
2021-01-03 22:59:55.857,923,1.2235,1.2233,0.37,0.75
2021-01-03 22:59:58.437,924,1.22354,1.22333,1.87,0.75
2021-01-03 23:00:00.019,925,1.22352,1.22331,0.75,0.75
2021-01-03 23:00:00.121,926,1.22347,1.2233,0.75,1.12
2021-01-03 23:00:00.171,927,1.22347,1.22326,0.75,0.37
2021-01-03 23:00:00.222,928,1.22347,1.22329,0.75,0.37
2021-01-03 23:00:00.324,929,1.22348,1.22342,0.75,0.37
2021-01-03 23:00:00.375,930,1.22363,1.22336,7.87,0.19
2021-01-03 23:00:00.426,931,1.22384,1.22375,9.02,0.19
2021-01-03 23:00:00.527,932,1.22395,1.22388,7.5,0.75
